%eval_id interface           x001           x002           x003           x004           x005           x006           x007           x008           x009           x010           x011           x012           x013           x014           x015           x016           x017           x018           x019           x020           x021           x022           x023           x024           x025           x026           x027           x028           x029           x030           x031           x032           x033           x034           x035           x036           x037           x038           x039           x040           x041           x042           x043           x044           x045           x046           x047           x048           x049           x050           x051           x052           x053           x054           x055           x056           x057           x058           x059           x060           y001           y002           y003           y004           y005           y006           y007           y008           y009           y010           y011           y012           y013           y014           y015           y016           y017           y018           y019           y020           y021           y022           y023           y024           y025           y026           y027           y028           y029           y030           y031           y032           y033           y034           y035           y036           y037           y038           y039           y040           y041           y042           y043           y044           y045           y046           y047           y048           y049           y050           y051           y052           y053           y054           y055           y056           y057           y058           y059           y060         obj_fn 
11           NO_ID 0.0001227737316 0.0001277295056 9.494991001e-05 5.254899135e-05 9.094859479e-05 0.0001181925295 0.0001591568812 0.0001060894644 8.979644301e-05 9.55409697e-05 7.582155794e-05 4.926929246e-05 6.388830852e-05 8.470220242e-05 7.998957805e-05 9.14401579e-05 0.0001203351143 0.0001384248769 0.0001223331568 0.0001152401458 0.0001234309523 9.691709694e-05 6.96244104e-05 6.637405827e-05 8.496777161e-05 8.349628267e-05 7.846900282e-05 0.0001016756524 0.0001236659551 0.0001276173162 0.0001143892735 0.0001122921984 0.0001173508796 0.0001012636868 8.175611923e-05 7.436096458e-05 8.425359786e-05 8.922997216e-05 8.20175886e-05 9.058198852e-05 0.0001011164949 0.0001060460027 9.981496479e-05 9.725172292e-05 0.0001071900874 9.428748136e-05 8.616389028e-05 0.0001038405168 0.0001035368721 9.124338744e-05 0.0001005414709 0.0001124304222 9.651074563e-05 0.0001023607706 0.0001034678825 0.0001011413775 9.630533021e-05 9.464332343e-05 9.67146881e-05 9.95448988e-05 8.239827048e-05 0.0001423550388 0.0001274587602 0.0001046461965 6.798124991e-05 6.618152952e-05 0.0001204377548 0.0001246638614  0.00016865883 0.0001559674989 0.0001262101007 0.0001228765736 0.0001109844124 7.951129703e-05 5.172408848e-05 6.371587793e-05 7.805495773e-05 7.410164759e-05 9.630802153e-05 0.0001280704117 0.0001424897144 0.0001250637253 0.0001217757745 0.0001258985383 9.457997467e-05 6.823184908e-05 6.569912458e-05 7.933490817e-05 8.209755708e-05 7.989421194e-05 0.0001013491006 0.0001234171633 0.0001308768342 0.0001199892795 0.0001169147582 0.000121152728 0.0001091630746 8.850093221e-05 7.473881472e-05 7.851878458e-05 0.0001457417658 0.0001280041206 5.664189072e-05 7.26569562e-05 0.0001425170397 0.0001195097497 0.0001119497541 8.302139478e-05 7.929308826e-05 8.223271767e-05 4.928215701e-05 6.91395824e-05 9.785986661e-05 0.000104521679 8.998129018e-05 8.192401873e-05 0.0001096953084 0.0001021191179 0.0001005948207 9.972925773e-05    1542.355423 
12           NO_ID 0.0001329382305 0.0001343533015 9.318771458e-05 3.36666379e-05 8.857036863e-05 0.0001275742347 0.000177710133 0.0001089742906 8.245878843e-05 9.041887674e-05 6.970795314e-05 3.425578097e-05 4.904606192e-05 7.960003309e-05 7.850122659e-05 8.908359052e-05 0.0001219481213 0.000147992487 0.000130748947 0.0001167861498 0.0001236309512 9.760342343e-05 6.646841837e-05 5.840037439e-05 7.980743841e-05 8.331323766e-05 7.911933899e-05 0.0001003352883 0.0001232649825 0.0001311338632 0.0001184560119 0.0001121929383 0.0001144858187 0.0001004882198 8.338106768e-05 7.50707924e-05 8.141197655e-05 8.628433611e-05 8.182905378e-05 9.221337192e-05 0.0001020509729 0.0001042456985 9.836232583e-05 9.856683734e-05 0.0001059154922 9.539284149e-05 8.904919522e-05 9.935780497e-05 9.951025843e-05 8.474614588e-05 0.000101921664 0.0001234542772 9.222267157e-05 0.0001053525231 0.0001038587217 9.998256164e-05 9.31117633e-05 9.14609469e-05 9.491441263e-05 9.931407657e-05 7.617727818e-05 0.0001600911803 0.0001382071548 0.000102724479 5.713702309e-05 5.336014061e-05 0.0001312528554 0.0001348464457 0.0001911027553 0.0001780188782 0.0001369931912 0.0001274014321 0.0001137181845 7.716074733e-05 3.937337056e-05 5.11480978e-05 7.355934405e-05 7.265512117e-05 9.526227093e-05 0.0001316208162 0.0001529032655 0.0001329679218 0.0001237809157 0.0001268311756 9.565122994e-05 6.625994867e-05 5.974040818e-05 7.433658436e-05  8.1929595e-05 8.182603555e-05 0.0001011576797 0.0001227263347 0.0001331431503 0.0001243083639 0.0001189015715 0.0001198810281 0.0001079772545 9.040188996e-05 7.840947717e-05 7.994434518e-05 0.0001403023317 0.0001236313066 6.086850951e-05 7.905639495e-05 0.0001424278188 0.0001053976039 9.995321741e-05 9.684249811e-05 9.67541257e-05 6.720087291e-05 -3.766009909e-07 3.798672107e-05 9.269225439e-05 0.0001100934162 9.152557216e-05 7.872942985e-05 0.0001081532359 0.0001023008483 0.0001006218317 9.966976714e-05     1390.34924 
13           NO_ID 0.0001329398572 0.0001343543616 9.318743255e-05 3.36636159e-05 8.856998801e-05 0.0001275757362 0.0001777131024 0.0001089747523 8.245761408e-05 9.041805698e-05 6.97069747e-05 3.425337815e-05 4.904368651e-05 7.959921652e-05 7.850098839e-05 8.908321337e-05 0.0001219483794 0.0001479940182 0.0001307502939 0.0001167863972 0.0001236309832 9.760353327e-05 6.646791327e-05 5.839909826e-05 7.980661254e-05 8.331320836e-05 7.911944307e-05 0.0001003350738 0.0001232649183 0.000131134426 0.0001184566628 0.0001121929224 0.0001144853601 0.0001004880957 8.338132774e-05  7.5070906e-05 8.141152176e-05 8.628386468e-05 8.182902361e-05 9.221363301e-05 0.0001020511225 0.0001042454103 9.836209334e-05 9.856704782e-05 0.0001059152883 9.53930184e-05  8.9049657e-05 9.935708754e-05  9.9509614e-05 8.474510604e-05 0.0001019218849 0.0001234560415 9.222198529e-05 0.0001053530019 0.0001038587842 9.998237618e-05 9.311125219e-05 9.146043758e-05 9.491412451e-05 9.931403963e-05 7.617628255e-05 0.0001600940189 0.0001382088751 0.0001027241715 5.713528754e-05 5.335808863e-05 0.0001312545863 0.0001348480754 0.0001911063473 0.0001780224074 0.000136994917 0.0001274021563 0.000113718622 7.716037114e-05 3.937139391e-05 5.11460864e-05 7.355862455e-05 7.265488966e-05 9.526210357e-05 0.0001316213845 0.0001529049321 0.0001329691868 0.0001237812366 0.0001268313249 9.565140138e-05 6.625963308e-05 5.973945452e-05 7.433578441e-05 8.192956812e-05 8.182634472e-05 0.0001011576491 0.0001227262242 0.000133143513 0.0001243090551 0.0001189018895 0.0001198808246 0.0001079770647 9.040219419e-05 7.841006463e-05 7.994457333e-05 0.0001403014612 0.0001236306068 6.086918596e-05 7.905741914e-05 0.0001424278045 0.0001053953454 9.995129744e-05 9.684471009e-05 9.675692023e-05 6.719846716e-05 -3.845485639e-07 3.798173525e-05 9.269142735e-05 0.0001100943079 9.152581931e-05 7.872891858e-05 0.0001081529891 0.0001023008774 0.000100621836 9.966975762e-05    1390.349239 
14           NO_ID 0.0001423944409 0.0001415651296 9.034717563e-05 1.370737961e-05 8.799379621e-05 0.0001364863827 0.0001986043533 0.0001104364734 7.331160958e-05 8.752017148e-05 6.50401094e-05  1.8816907e-05 3.505001896e-05 7.641648095e-05 7.667098937e-05 8.239662156e-05 0.0001197795249 0.0001543562048 0.0001350286129 0.0001146772805 0.0001228865435 0.0001019316829 6.739858676e-05  5.4454263e-05 7.808297381e-05 8.55119559e-05 7.964202767e-05 9.486917303e-05 0.0001182027949 0.0001301652653 0.0001184800436 0.0001090304589 0.0001107921581  0.00010264073 8.877023215e-05 7.894193627e-05 8.042690637e-05 8.479280077e-05 8.279223151e-05 9.167753926e-05 0.0001002121845 0.000105828808 0.000101978762 9.618492761e-05 0.0001014985309  0.00010381859 0.0001036618116 8.037734555e-05 8.409625016e-05  7.7282863e-05 0.0001046673375 0.0001382606898 8.565996397e-05 0.0001112027931 0.000100831893 9.503359018e-05 8.730527336e-05 8.707472285e-05 9.253338197e-05 9.901020818e-05 7.051882845e-05 0.0001799105578 0.000147822732 0.0001012289923 4.490012378e-05 4.029664864e-05 0.0001450715991 0.0001448463494 0.0002170955673 0.0002027718909 0.0001483801088 0.0001343857031 0.0001222470114 7.991190082e-05 3.124078603e-05 4.343050742e-05 7.349916878e-05 7.257425585e-05 9.063527183e-05 0.0001310084422 0.0001589183006 0.0001364432794 0.0001227630707 0.0001278695349 0.0001015329219 7.020675634e-05 5.967921514e-05 7.458781893e-05 8.537702131e-05 8.433538141e-05 9.719731625e-05 0.0001173789518 0.0001308808478 0.0001249356134 0.0001180286622 0.0001175420788 0.0001094402639 9.666094852e-05 8.651118363e-05 8.306642525e-05 0.000128639987 0.0001167000092 6.944645772e-05 8.772388294e-05 0.0001399275807 9.321531778e-05 8.873999095e-05 0.0001073804711 0.0001131773315 7.173791688e-05 8.424980052e-06 4.359384725e-05 9.567757557e-05 0.0001046955568 7.069577031e-05 5.433915577e-05 0.000128116538 0.0001054475208 0.0001013416992 9.920163626e-05    1203.341097 
15           NO_ID 0.0001473753136 0.0001453639132 8.885086878e-05 3.194016312e-06 8.76902463e-05 0.0001411806979 0.0002096103019 0.0001112065387 6.849330283e-05 8.59935047e-05 6.258150701e-05 1.068465065e-05 2.767786177e-05 7.473974918e-05 7.570690756e-05 7.887398493e-05 0.0001186369268 0.000157707938 0.0001372825209 0.0001135661537 0.0001224943571 0.0001042118428 6.788888505e-05 5.237604115e-05 7.717492482e-05 8.667030216e-05 7.991733618e-05 9.198962203e-05 0.0001155359623 0.0001296546912 0.0001184923611 0.0001073644069 0.000108846502 0.0001037747828 9.160921987e-05 8.09812761e-05 7.990819035e-05 8.400727707e-05 8.329966961e-05 9.139511384e-05 9.924339345e-05 0.0001066629751 0.0001038840988 9.492997679e-05 9.917169058e-05 0.0001082573576 0.0001113598007 7.03784199e-05 7.597616723e-05 7.335159705e-05 0.0001061136994 0.0001460600886 8.220295368e-05 0.0001142845856 9.923726327e-05 9.242646606e-05 8.424656209e-05 8.476423647e-05 9.127915694e-05 9.885014341e-05 6.753836313e-05 0.0001903503257 0.0001528875132 0.0001004413006 3.845438322e-05 3.341560846e-05 0.0001523506908 0.0001501136495 0.0002307872328 0.0002158104372 0.0001543780663 0.0001380647819 0.0001267399456 8.136146429e-05 2.695741149e-05 3.936577879e-05 7.346784623e-05 7.253177627e-05 8.819775996e-05 0.0001306855314 0.0001620862691 0.0001382735041 0.0001222266795 0.0001284164857 0.0001046314302 7.228618355e-05 5.964747977e-05  7.4720596e-05 8.719321186e-05 8.56571945e-05 9.511092995e-05 0.0001145618967 0.0001296888283 0.0001252656974 0.0001175686277 0.0001163099786 0.0001102111078 9.99581914e-05 9.077902281e-05 8.471108224e-05 0.0001224964782 0.0001130488252 7.396514415e-05 9.228955761e-05 0.0001386104104 8.67986241e-05 8.283363985e-05 0.0001129309306 0.0001218279481 7.412939407e-05 1.306602426e-05 4.655042541e-05  9.7250741e-05 0.0001018513816 5.972206417e-05 4.149011784e-05 0.0001386337537 0.0001071052385 0.0001017209381 9.895502012e-05    1178.070056 
16           NO_ID 0.0001473749382 0.0001453636269 8.885098156e-05 3.194808664e-06 8.769026918e-05 0.0001411803441 0.0002096094725 0.0001112064807 6.849366596e-05 8.599361976e-05 6.25816923e-05 1.068526355e-05 2.767841738e-05 7.473987555e-05 7.570698022e-05 7.887425042e-05 0.0001186370129 0.0001577076853 0.0001372823511 0.0001135662375 0.0001224943866 0.0001042116709 6.78888481e-05 5.237619778e-05 7.717499325e-05 8.667021486e-05 7.991731543e-05 9.198983905e-05 0.0001155361633 0.0001296547297 0.0001184923601 0.0001073645324 0.0001088466486 0.0001037746973 9.160900591e-05 8.09811224e-05 7.990822944e-05 8.400733627e-05 8.329963136e-05 9.139513512e-05 9.924346646e-05 0.0001066629122 0.0001038839552 9.493007137e-05 9.917186594e-05 0.0001082570231 0.0001113592206 7.037917348e-05 7.597677921e-05 7.335189333e-05 0.0001061135904 0.0001460595008 8.220321422e-05 0.0001142843534 9.923738345e-05 9.242666255e-05 8.424679261e-05 8.47644106e-05 9.127925146e-05 9.885015548e-05 6.753858775e-05 0.0001903495389 0.0001528871315  0.00010044136 3.845486902e-05 3.341612705e-05 0.0001523501422 0.0001501132525 0.0002307862009 0.0002158094545 0.0001543776143 0.0001380645046 0.0001267396069 8.136135504e-05 2.695773431e-05 3.936608513e-05 7.346784859e-05 7.253177947e-05 8.819794366e-05 0.0001306855558 0.0001620860304 0.0001382733662 0.0001222267199 0.0001284164445 0.0001046311966 7.228602683e-05 5.964748216e-05 7.472058599e-05 8.719307498e-05 8.565709488e-05 9.511108719e-05 0.0001145621091 0.0001296889182 0.0001252656726 0.0001175686624 0.0001163100715 0.0001102110497 9.99579429e-05 9.077870116e-05 8.471095828e-05 0.0001224969412 0.0001130491003 7.396480359e-05 9.228921351e-05 0.0001386105096 8.67991077e-05 8.283408499e-05 0.0001129305123 0.0001218272962 7.412921384e-05 1.306567448e-05 4.655020259e-05 9.725062244e-05 0.000101851596 5.972289121e-05 4.149108622e-05 0.000138632961 0.0001071051136 0.0001017209095 9.89550387e-05    1178.070055 
17           NO_ID 0.0001614915955 0.0001500902308 7.785926828e-05 -1.515371254e-05 8.616639025e-05 0.0001568496819 0.0002358119631 0.0001074005616 5.957168647e-05 7.785481319e-05 5.067956715e-05 -3.946474964e-06 1.729504061e-05 6.833809332e-05 7.175253705e-05 7.811159546e-05 0.0001174001573 0.0001556879776 0.0001370410763 0.000113046158 0.0001180066102 0.0001012316411 7.177805562e-05 5.781160952e-05 7.575531972e-05 8.632411444e-05 8.575632505e-05 9.377672879e-05 0.0001069886932 0.000118741464 0.0001163964747 0.0001064224725 0.0001006172983 9.592163941e-05 9.427417493e-05 9.050585805e-05 8.144717761e-05 7.778910019e-05 8.048624963e-05 9.647878151e-05 0.0001036352966 9.919379728e-05 9.415285235e-05 0.0001020930574 0.0001029393333 9.292680289e-05 8.533420429e-05 8.585668987e-05 8.878804646e-05 6.334509907e-05 0.0001053848252 0.000157675105 8.126449947e-05 0.0001159883092 0.0001058469928 9.577873653e-05 7.934421044e-05 7.592197426e-05 8.554495462e-05 9.799749841e-05 6.853466586e-05 0.0002115539519 0.0001661438922 9.271558164e-05 1.87194389e-05 2.48813456e-05 0.0001683139434 0.0001691885119 0.0002656805212 0.0002409287752 0.0001702766865 0.000151139109 0.0001327518017 8.294748416e-05 2.672759739e-05 3.875030539e-05 7.379299079e-05 7.579353845e-05 9.198167957e-05 0.0001303213384 0.0001596330507 0.0001393241448 0.0001228213654 0.0001244288549 0.0001047656615 8.154427325e-05 7.042340391e-05 7.803479038e-05 9.02265182e-05 9.486230694e-05 0.0001004898412 0.0001088814072 0.0001196541436 0.0001236343951 0.0001197597649 0.0001126851427 0.0001023727039 0.0001005961792 0.0001015353547 9.281890042e-05 0.000101286624 9.977930189e-05 9.056044996e-05 0.0001064911988 0.0001307986639 7.822036616e-05 7.511779227e-05 0.0001188620273 0.0001322381626 7.99851419e-05 2.632670843e-05 5.496686354e-05 0.0001006557725 9.431139985e-05 3.373909868e-05 1.157396458e-05 0.000162701689 0.0001108038993 0.0001023439888 9.825718829e-05    1133.037762 
18           NO_ID 0.0001561315233 0.0001482955468 8.203280426e-05 -8.186808332e-06 8.674500465e-05 0.0001509000593 0.0002258629192 0.000108845663 6.295934784e-05 8.094510505e-05 5.519878507e-05 1.609172789e-06 2.123759219e-05 7.076883981e-05 7.325403281e-05 7.840117433e-05 0.0001178697894 0.0001564548574 0.0001371326879 0.0001132436313 0.0001197106118 0.0001023631537 7.030132974e-05 5.574779236e-05 7.62943675e-05 8.645552822e-05 8.353926242e-05 9.309824961e-05 0.0001102341539 0.0001228852136 0.0001171922791 0.0001067801711 0.0001037419695 9.890343297e-05 9.326221451e-05 8.688933113e-05 8.086284145e-05 8.015015451e-05 8.155448618e-05 9.45485291e-05 0.0001019677257 0.0001020298083 9.784773657e-05 9.937328303e-05 0.000101508832 9.874766301e-05 9.521586142e-05 7.997990161e-05 8.392362874e-05 6.714466287e-05 0.0001056615362 0.0001532646786 8.162092796e-05 0.0001153413199 0.0001033373347 9.450595939e-05 8.120571306e-05 7.927943322e-05 8.772225797e-05 9.832125094e-05 6.81564566e-05 0.0002035026701 0.0001611103213 9.564904734e-05 2.621295021e-05 2.812198849e-05 0.0001622525136 0.0001619456663 0.0002524312035 0.0002313910092 0.0001642398342 0.0001461747026 0.000130468981 8.234523347e-05 2.681498001e-05 3.898411597e-05 7.366953482e-05 7.455505377e-05 9.054500109e-05 0.0001304596312 0.0001605644432 0.0001389251658 0.0001225955795 0.0001259429363 0.0001047146054 7.802893187e-05 6.633180363e-05 7.677639226e-05 8.907472465e-05 9.136710262e-05 9.844753689e-05 0.0001110383607 0.0001234643315 0.0001242537886 0.0001189278068 0.0001140615223 0.0001053489113 0.0001003538419 9.745107053e-05 8.974032774e-05 0.0001093401476 0.0001048178232 8.425910953e-05 0.0001010987277 0.0001337648092 8.147770062e-05 7.80476563e-05 0.0001166098405 0.0001282851733 7.776165536e-05 2.129151501e-05 5.177107081e-05 9.936284245e-05 9.717440028e-05 4.360510322e-05 2.29334479e-05 0.0001535628314 0.0001093994763 0.0001021074066 9.852216098e-05    1106.052853 
19           NO_ID 0.0001561315519 0.0001482955564 8.203278192e-05 -8.186845627e-06 8.674500155e-05 0.0001509000912 0.0002258629725 0.0001088456552 6.295932971e-05 8.094508851e-05 5.519876088e-05 1.609143048e-06 2.123757108e-05 7.07688268e-05 7.325402477e-05 7.840117278e-05 0.0001178697869 0.0001564548533 0.0001371326875 0.0001132436303 0.0001197106026 0.0001023631476 7.030133764e-05 5.574780341e-05 7.629436461e-05 8.645552752e-05 8.353927429e-05 9.309825324e-05 0.0001102341366 0.0001228851914 0.0001171922748 0.0001067801692 0.0001037419528  9.8903417e-05 9.326221993e-05 8.688935049e-05 8.086284457e-05 8.015014187e-05 8.155448046e-05 9.454853943e-05 0.0001019677346 0.0001020297931 9.784771679e-05 9.937329759e-05 0.0001015088396 9.874763185e-05 9.521580852e-05 7.997993307e-05 8.392365478e-05 6.714464253e-05 0.0001056615347 0.0001532647022 8.162092605e-05 0.0001153413234 0.0001033373481 9.450596621e-05 8.12057031e-05 7.927941525e-05 8.772224632e-05 9.83212492e-05 6.815645862e-05 0.0002035027132 0.0001611103483 9.564903164e-05 2.621291009e-05 2.812197114e-05 0.000162252546 0.0001619457051 0.0002524312744 0.0002313910603 0.0001642398665 0.0001461747292 0.0001304689932 8.234523669e-05 2.681497954e-05 3.898411472e-05 7.366953548e-05 7.45550604e-05 9.054500878e-05 0.0001304596304 0.0001605644382 0.000138925168 0.0001225955807 0.0001259429282 0.0001047146057 7.802895069e-05 6.633182553e-05  7.6776399e-05 8.907473082e-05 9.136712133e-05 9.844754783e-05 0.0001110383491 0.0001234643111 0.0001242537852 0.0001189278112 0.000114061515 0.0001053488953 0.0001003538432 9.745109239e-05 8.974034422e-05 0.0001093401045 0.0001048177962 8.425914326e-05 0.0001010987566 0.0001337647934 8.147768319e-05 7.804764061e-05 0.0001166098526 0.0001282851944 7.776166727e-05 2.129154197e-05 5.177108792e-05 9.936284937e-05 9.717438496e-05 4.360505041e-05 2.293338709e-05 0.0001535628803 0.0001093994838 0.0001021074079 9.852215956e-05    1106.052853 
20           NO_ID 0.0001628517058 0.000153813509 7.363178805e-05 -1.650629846e-05 8.514620188e-05 0.0001582303703 0.0002452313316 0.0001048659598 6.191454568e-05 8.00718098e-05 4.603161106e-05 -7.870329365e-06 1.866331345e-05 6.590769357e-05 6.415113099e-05 7.554624254e-05 0.0001183917433 0.0001523760938 0.0001328372797 0.0001159081315 0.0001236111536 0.0001003450392 7.163967082e-05 6.327995813e-05 7.715364216e-05 8.032482441e-05 7.99922357e-05 9.424559927e-05 0.0001065263106 0.0001129929336 0.0001131220518 0.000110521948 0.000106706763 9.546685268e-05 9.179638936e-05 9.209334723e-05 8.455013916e-05 7.502523095e-05 7.178075959e-05 9.047201551e-05 0.0001019139008 0.0001044676669 9.747380766e-05 9.827423624e-05 0.0001052479135 9.236474935e-05 8.116400988e-05 8.266288666e-05 8.717818546e-05 6.345518892e-05 0.0001052007558 0.0001571716093 8.21429031e-05 0.0001168035025 0.0001052529461 9.477140638e-05 7.766225821e-05 7.391257555e-05 8.421953209e-05 9.778578425e-05 7.043788366e-05 0.0002137050465 0.0001682051024 9.365114846e-05 1.24098407e-05 2.49303256e-05 0.0001688695453 0.0001735498351 0.0002775126716 0.0002454475412 0.0001749950493 0.0001616449191 0.0001389694677 8.341146047e-05 2.940187427e-05 4.349349467e-05 7.249552425e-05 7.000839374e-05 9.124326966e-05 0.0001310002212 0.0001553747105 0.0001371206826  0.00012816485 0.0001308633229 0.0001051567088 8.348415609e-05 7.714070654e-05 8.113490634e-05 8.586666939e-05 8.933693017e-05 0.0001007890929 0.0001094294793 0.0001156518521 0.0001208911004 0.0001240172347 0.0001208518849 0.000105389234 9.913365403e-05 0.0001015048025 9.400882728e-05 9.764948774e-05 9.820345467e-05 9.289258003e-05 0.0001074222349 0.0001293786046 8.189158482e-05 7.82652906e-05 0.0001147444359 0.0001268368005 7.887955611e-05 2.350632969e-05 5.325097196e-05 0.0001003892497 9.362546124e-05 3.070764502e-05 7.762086746e-06 0.0001650128645 0.0001111563127 0.0001022702341 9.809981113e-05    1194.023735 
21           NO_ID 0.0001580582037 0.0001498775499 7.962422782e-05 -1.05720112e-05 8.628662692e-05 0.0001530016639 0.0002314158548 0.0001077046797 6.265980243e-05 8.069473077e-05 5.257055072e-05 -1.108606226e-06 2.049954491e-05 6.937514624e-05 7.064422534e-05 7.758266366e-05 0.0001180194339 0.0001552854734 0.0001359011918 0.0001140075452 0.0001208288995 0.000101784559 7.068503294e-05 5.790726885e-05 7.654072206e-05 8.469785172e-05 8.252232771e-05 9.342719545e-05 0.000109171113 0.0001200490909 0.0001160253424 0.0001078529408 0.0001045919776 9.791816332e-05 9.284196155e-05 8.83813257e-05 8.191999194e-05 7.868083582e-05 7.875235284e-05 9.337979018e-05 0.0001019522941 0.0001027287438 9.774053092e-05 9.905818565e-05 0.0001025808289 9.691767779e-05 9.118718706e-05 8.074911505e-05 8.485671212e-05 6.608688846e-05 0.0001055294301 0.000154384798 8.177057855e-05 0.0001157605285 0.0001038865416 9.45820632e-05 8.018980241e-05 7.774075187e-05 8.671802434e-05 9.816773231e-05 6.881054312e-05 0.0002064276976 0.0001631443994 9.507624852e-05 2.225559034e-05 2.72069368e-05 0.0001641496206 0.0001652725886 0.0002596220756 0.0002354210255 0.0001673233609 0.0001506100231 0.0001329060757 8.26509214e-05 2.755664416e-05 4.027695758e-05 7.333294528e-05 7.325152358e-05 9.074519511e-05 0.0001306146187 0.0001590765437 0.0001384078194 0.0001241922927 0.0001273536141 0.0001048413567 7.959294796e-05 6.943072265e-05 7.802598089e-05 8.815497326e-05 9.078505094e-05 9.911886241e-05 0.0001105770934 0.0001212244889 0.0001232897038 0.0001203869488 0.0001160083234 0.0001053604718 0.0001000040133 9.861327795e-05 9.096410914e-05 0.0001059884283 0.0001029214797 8.673433076e-05 0.000102911681 0.0001325072817 8.159636147e-05 7.811005218e-05 0.0001160750279 0.0001278699239 7.808215818e-05 2.192650372e-05 5.219535937e-05 9.965711403e-05 9.615691731e-05 3.990739414e-05 1.858380946e-05 0.0001568455628 0.0001099031623 0.0001021540894 9.840107302e-05    1089.102478 
22           NO_ID 0.0001580582134 0.000149877558 7.962421558e-05 -1.057202332e-05 8.628662459e-05 0.0001530016746 0.000231415883 0.0001077046739 6.265980091e-05 8.06947295e-05 5.257053737e-05 -1.108620037e-06 2.049954116e-05 6.937513916e-05 7.064421208e-05 7.75826595e-05 0.0001180194347 0.0001552854675 0.0001359011855 0.000114007549 0.0001208289052 0.0001017845561 7.068503489e-05 5.790727983e-05 7.654072332e-05 8.469784279e-05 8.252232254e-05 9.342719712e-05 0.0001091711076 0.0001200490765 0.0001160253365 0.0001078529463 0.0001045919819 9.791815831e-05 9.284195941e-05 8.838133328e-05 8.191999731e-05 7.868082835e-05 7.87523386e-05 9.337978424e-05 0.000101952294 0.0001027287474 9.774053038e-05 9.905818405e-05 0.0001025808344 9.691766849e-05 9.118716659e-05 8.074911896e-05 8.485671687e-05 6.608688308e-05 0.0001055294295 0.0001543848037 8.177057931e-05 0.0001157605307 0.0001038865444 9.458206359e-05 8.018979725e-05 7.774074406e-05 8.671801924e-05 9.816773153e-05 6.881054644e-05 0.0002064277125 0.0001631444097 9.507624561e-05 2.225557023e-05 2.720693215e-05 0.0001641496302 0.0001652726055 0.0002596221121 0.0002354210459 0.0001673233765 0.0001506100456 0.0001329060881 8.265092295e-05 2.755664793e-05 4.027696415e-05 7.333294357e-05 7.325151696e-05 9.074519613e-05 0.0001306146194 0.0001590765361 0.0001384078168 0.0001241923008 0.0001273536213 0.0001048413574 7.959295591e-05 6.943073839e-05 7.802598724e-05 8.815496859e-05 9.078504799e-05 9.911886583e-05 0.0001105770911 0.0001212244775 0.0001232896989 0.0001203869563 0.0001160083333 0.0001053604719 0.0001000040115 9.861328386e-05 9.096411536e-05 0.0001059884113 0.0001029214701 8.673434333e-05 0.0001029116902 0.0001325072753 8.159636208e-05 7.81100525e-05 0.0001160750252 0.0001278699218 7.808215981e-05 2.192650695e-05 5.219536153e-05 9.965711553e-05 9.615691214e-05 3.990737535e-05 1.858378736e-05 0.0001568455795 0.0001099031649 0.0001021540896 9.840107241e-05    1089.102478 
23           NO_ID 0.0001601766311 0.0001512229632 7.482550399e-05 -1.397543728e-05 8.796818006e-05 0.0001559808275 0.0002396369244 0.0001036958565 5.91690284e-05 8.066115582e-05 4.91108955e-05 -5.680660114e-06 2.09677263e-05 7.035942971e-05 6.862588601e-05 7.553194407e-05 0.0001179013611 0.0001534139948 0.0001308762235 0.0001111236238 0.000120266082 0.000101290842 7.107773497e-05 6.133471913e-05 8.013660569e-05 8.567374965e-05 8.259580212e-05 9.344865969e-05 0.0001076781505 0.0001156828344 0.0001112998589 0.000105622836 0.0001035342423 9.646902158e-05 9.182237162e-05 8.933987535e-05 8.391302532e-05 7.913824039e-05  7.7953177e-05 9.268231708e-05 0.0001016119254 0.0001031395621 9.781360796e-05 9.873963217e-05 0.0001029772968 9.51210826e-05 8.704031036e-05 7.919140925e-05 8.418715009e-05 6.461126926e-05 0.000105478322 0.0001561784427 8.198604382e-05 0.0001169637145 0.0001039671317 9.385493462e-05 7.796095676e-05 7.489780871e-05 8.488095536e-05 9.788436526e-05 7.103833205e-05 0.0002120386723 0.0001644764469 9.345264084e-05 1.579728475e-05 2.686263686e-05 0.0001702504886 0.0001697376016 0.0002712560525 0.0002411744171 0.0001695813356 0.0001555236112 0.0001375990966 8.416902482e-05 2.961843648e-05 4.57463274e-05 7.746684623e-05 7.446717662e-05 9.122623064e-05 0.0001310467237 0.0001565609391 0.0001340264989 0.0001224677662 0.0001273143813 0.0001053360223 8.207078751e-05 7.492998531e-05 8.368059809e-05 9.107486994e-05 9.240179212e-05 0.0001003295021 0.0001103522034 0.0001182590849 0.0001195526895 0.000118653932 0.0001156597313 0.0001046810083 9.934117202e-05 9.922669097e-05 9.242999819e-05 0.0001033504601 0.0001009182025 8.827482471e-05 0.0001046054585 0.0001334475132 8.499801869e-05 8.06863324e-05 0.0001121177944 0.0001231367824 7.716565878e-05 1.923490412e-05 5.051327831e-05 9.926914503e-05 9.515242766e-05 3.623291177e-05 1.408748516e-05 0.0001596137339 0.0001103107658 0.0001020473714 9.820519015e-05    1057.985395 
